Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV 1_280		Cond		Conc B		Injection		Run Log		Fraction		UV 1_280_CUT_TEMP@100,BASEM		UV 2_350	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU	ml	mAU
23.573017	1.867153											23.5758	1.332473		
23.573517	1.867197											23.5763	1.332473		
23.574017	1.867227											23.576797	1.332473		
23.574516	1.867256											23.577297	1.332473		
23.575014	1.867285											23.577797	1.332473		
23.575514	1.867359											23.578297	1.332473		
23.576014	1.867498											23.578796	1.332473		
23.576513	1.86757											23.579294	1.332473		
23.577013	1.867594											23.579794	1.332473		
23.577513	1.867618											23.580294	1.332473		
23.578011	1.867643											23.580793	1.332473		
23.57851	1.867669											23.581293	1.332473		
23.57901	1.8679											23.581793	1.332473		
23.57951	1.86832											23.582291	1.332473		
23.580009	1.868742											23.58279	1.332473		
23.580507	1.869159											23.58329	1.332473		
23.581007	1.869575											23.58379	1.332473		
23.581507	1.869893											23.58429	1.332473		
23.582006	1.870087											23.584787	1.332473		
23.582506	1.87025											23.585287	1.332473		
23.583004	1.870413											23.585787	1.332474		
23.583504	1.870575											23.586287	1.332475		
23.584003	1.87062											23.586786	1.332476		
23.584503	1.870622											23.587286	1.332476		
23.585003	1.870685											23.587784	1.332477		
23.585503	1.870748											23.588284	1.332478		
23.586	1.870811											23.588783	1.332479		
23.5865	1.870875											23.589283	1.33248		
23.587	1.870977											23.589783	1.332481		
23.5875	1.871105											23.590281	1.332482		
23.587999	1.871225											23.59078	1.332482		
23.588497	1.871345											23.59128	1.332482		
23.588997	1.871465											23.59178	1.332482		
23.589497	1.871596											23.592279	1.332482		
23.589996	1.871751											23.592777	1.332482		
23.590496	1.871891											23.593277	1.332482		
23.590994	1.872007											23.593777	1.332482		
23.591494	1.872123											23.594276	1.332482		
23.591993	1.872239											23.594776	1.332482		
23.592493	1.872223											23.595276	1.332482		
23.592993	1.87219											23.595774	1.332482		
23.593493	1.872255											23.596273	1.332482		
23.59399	1.872321											23.596773	1.332482		
23.59449	1.872386											23.597273	1.332482		
23.59499	1.872532											23.597773	1.332482		
23.59549	1.872759											23.59827	1.332482		
23.595989	1.872958											23.59877	1.332482		
23.596487	1.873129											23.59927	1.332482		
23.596987	1.873302											23.59977	1.332482		
23.597486	1.873474											23.600269	1.332482		
23.597986	1.873532											23.600767	1.332483		
23.598486	1.873568											23.601267	1.332484		
23.598986	1.873681											23.601767	1.332484		
23.599483	1.873793											23.602266	1.332485		
23.599983	1.873906											23.602766	1.332486		
23.600483	1.874073											23.603266	1.332487		
23.600983	1.874233											23.603764	1.332488		
23.601482	1.874347											23.604263	1.332488		
23.60198	1.874461											23.604763	1.332489		
23.60248	1.874574											23.605263	1.33249		
23.60298	1.874689											23.605762	1.33249		
23.603479	1.874727											23.60626	1.33249		
23.603979	1.874676											23.60676	1.33249		
23.604477	1.874608											23.60726	1.33249		
23.604977	1.874539											23.607759	1.33249		
23.605476	1.874471											23.608259	1.33249		
23.605976	1.874477											23.608759	1.33249		
23.606476	1.874735											23.609257	1.33249		
23.606976	1.875161											23.609756	1.33249		
23.607473	1.875583											23.610256	1.33249		
23.607973	1.876008											23.610756	1.33249		
23.608473	1.876435											23.611256	1.33249		
23.608973	1.876974											23.611753	1.33249		
23.609472	1.87771											23.612253	1.33249		
23.60997	1.87852											23.612753	1.33249		
23.61047	1.879336											23.613253	1.33249		
23.61097	1.880144											23.613752	1.33249		
23.611469	1.880978											23.61425	1.33249		
23.611969	1.881772											23.61475	1.33249		
23.612467	1.882446											23.61525	1.33249		
23.612967	1.883065											23.615749	1.332491		
23.613466	1.883681											23.616249	1.332492		
23.613966	1.8843											23.616749	1.332492		
23.614466	1.885023											23.617247	1.332493		
23.614965	1.885839											23.617746	1.332494		
23.615463	1.886659											23.618246	1.332495		
23.615963	1.887484											23.618746	1.332495		
23.616463	1.88831											23.619246	1.332496		
23.616962	1.889135											23.619743	1.332497		
23.617462	1.890065											23.620243	1.332498		
23.61796	1.891095											23.620743	1.332498		
23.61846	1.892129											23.621243	1.332498		
23.618959	1.893156											23.621742	1.332498		
23.619459	1.894185											23.62224	1.332498		
23.619959	1.895061											23.62274	1.332498		
23.620459	1.895382											23.62324	1.332498		
23.620956	1.895322											23.623739	1.332498		
23.621456	1.895262											23.624239	1.332498		
23.621956	1.895201											23.624739	1.332498		
23.622456	1.895141											23.625237	1.332498		
23.622955	1.8954											23.625736	1.332498		
23.623453	1.896297											23.626236	1.332498		
23.623953	1.897515											23.626736	1.332498		
23.624453	1.898731											23.627235	1.332498		
23.624952	1.899952											23.627733	1.332498		
23.625452	1.90108											23.628233	1.332498		
23.62595	1.901955											23.628733	1.332498		
23.62645	1.902549											23.629232	1.332498		
23.626949	1.903025											23.629732	1.332498		
23.627449	1.903499											23.630232	1.332498		
23.627949	1.903971											23.63073	1.332498		
23.628448	1.904524											23.631229	1.332499		
23.628946	1.905116											23.631729	1.3325		
23.629446	1.905676											23.632229	1.3325		
23.629946	1.906224											23.632729	1.332501		
23.630445	1.906757											23.633226	1.332502		
23.630945	1.907229											23.633726	1.332502		
23.631443	1.90759											23.634226	1.332503		
23.631943	1.907965											23.634726	1.332504		
23.632442	1.908466											23.635225	1.332504		
23.632942	1.908967											23.635723	1.332504		
23.633442	1.909469											23.636223	1.332504		
23.633942	1.909985											23.636723	1.332504		
23.634439	1.910494											23.637222	1.332504		
23.634939	1.910958											23.637722	1.332504		
23.635439	1.911413											23.638222	1.332504		
23.635939	1.911869											23.63872	1.332504		
23.636438	1.912308											23.639219	1.332504		
23.636936	1.912715											23.639719	1.332504		
23.637436	1.913219											23.640219	1.332504		
23.637936	1.913879											23.640718	1.332504		
23.638435	1.914538											23.641216	1.332504		
23.638935	1.915197											23.641716	1.332504		
23.639433	1.915768											23.642216	1.332504		
23.639933	1.91609											23.642715	1.332504		
23.640432	1.916227											23.643215	1.332504		
23.640932	1.916352											23.643715	1.332504		
23.641432	1.916477											23.644213	1.332504		
23.641932	1.916602											23.644712	1.332504		
23.642429	1.916794											23.645212	1.332504		
23.642929	1.916973											23.645712	1.332505		
23.643429	1.916967											23.646212	1.332506		
23.643929	1.91696											23.646709	1.332506		
23.644428	1.916954											23.647209	1.332507		
23.644926	1.917001											23.647709	1.332507		
23.645426	1.917435											23.648209	1.332508		
23.645926	1.918373											23.648708	1.332509		
23.646425	1.919366											23.649206	1.332509		
23.646925	1.920365											23.649706	1.33251		
23.647423	1.921356											23.650206	1.332511		
23.647923	1.922269											23.650705	1.332511		
23.648422	1.922879											23.651205	1.332511		
23.648922	1.923223											23.651705	1.332511		
23.649422	1.923568											23.652203	1.332511		
23.649921	1.923915											23.652702	1.332511		
23.650419	1.92426											23.653202	1.332511		
23.650919	1.924727											23.653702	1.332511		
23.651419	1.925515											23.654202	1.332511		
23.651918	1.926489											23.654699	1.332511		
23.652418	1.927469											23.655199	1.332511		
23.652916	1.928438											23.655699	1.332511		
23.653416	1.929396											23.656199	1.332511		
23.653915	1.930308											23.656698	1.332511		
23.654415	1.93118											23.657196	1.332511		
23.654915	1.932063											23.657696	1.332511		
23.655415	1.932947											23.658195	1.332511		
23.655912	1.933823											23.658695	1.332511		
23.656412	1.934649											23.659195	1.332511		
23.656912	1.935349											23.659695	1.332511		
23.657412	1.935958											23.660192	1.332511		
23.657911	1.936564											23.660692	1.332511		
23.658409	1.937166											23.661192	1.332512		
23.658909	1.937776											23.661692	1.332512		
23.659409	1.93847											23.662191	1.332513		
23.659908	1.939304											23.662689	1.332513		
23.660408	1.940149											23.663189	1.332514		
23.660906	1.940997											23.663689	1.332515		
23.661406	1.941846											23.664188	1.332515		
23.661905	1.942604											23.664688	1.332516		
23.662405	1.942997											23.665188	1.332516		
23.662905	1.943043											23.665686	1.332516		
23.663404	1.943089											23.666185	1.332516		
23.663902	1.943134											23.666685	1.332516		
23.664402	1.943181											23.667185	1.332516		
23.664902	1.943412											23.667685	1.332516		
23.665401	1.944057											23.668182	1.332516		
23.665901	1.944888											23.668682	1.332516		
23.666399	1.945713											23.669182	1.332516		
23.666899	1.946537											23.669682	1.332516		
23.667398	1.947378											23.670181	1.332516		
23.667898	1.948478											23.670679	1.332516		
23.668398	1.94995											23.671179	1.332516		
23.668898	1.951407											23.671679	1.332516		
23.669395	1.952872											23.672178	1.332516		
23.669895	1.954343											23.672678	1.332516		
23.670395	1.955693											23.673178	1.332516		
23.670895	1.956757											23.673676	1.332516		
23.671394	1.957669											23.674175	1.332516		
23.671892	1.958573											23.674675	1.332516		
23.672392	1.959481											23.675175	1.332516		
23.672892	1.960374											23.675674	1.332517		
23.673391	1.961053											23.676172	1.332517		
23.673891	1.961451											23.676672	1.332518		
23.674389	1.961833											23.677172	1.332518		
23.674889	1.962216											23.677671	1.332519		
23.675388	1.962601											23.678171	1.332519		
23.675888	1.962963											23.678669	1.33252		
23.676388	1.963328											23.679169	1.33252		
23.676888	1.963745											23.679668	1.332521		
23.677385	1.96416											23.680168	1.332521		
23.677885	1.964579											23.680668	1.332521		
23.678385	1.965027											23.681168	1.332521		
23.678885	1.965729											23.681665	1.332521		
23.679384	1.966751											23.682165	1.332521		
23.679882	1.967769											23.682665	1.332521		
23.680382	1.968794											23.683165	1.332521		
23.680882	1.969813											23.683664	1.332521		
23.681381	1.970758											23.684162	1.332521		
23.681881	1.971511											23.684662	1.332521		
23.682379	1.972152											23.685162	1.332521		
23.682878	1.972794											23.685661	1.332522		
23.683378	1.973432											23.686161	1.332522		
23.683878	1.974051											23.686661	1.332523		
23.684378	1.97455											23.687159	1.332523		
23.684877	1.974793											23.687658	1.332524		
23.685375	1.975											23.688158	1.332524		
23.685875	1.975211											23.688658	1.332525		
23.686375	1.975419											23.689157	1.332525		
23.686874	1.975648											23.689655	1.332525		
23.687374	1.97609											23.690155	1.332526		
23.687872	1.976977											23.690655	1.332526		
23.688372	1.97786											23.691154	1.332526		
23.688871	1.978745											23.691654	1.332526		
